61,2012,37400,33.0,81.5,78.8
61,2013,37400,32.8,82,79.2
61,2014,37600,32.7,82.2,80.4
61,2015,37800,32.6,82.4,79.2
65,2006,39100,31.0,79.6,88.2
65,2007,40500,31.0,79.8,88.2
65,2008,41000,30.9,79.9,88.2
65,2009,38800,30.7,80,86.0
65,2010,40400,30.6,81,83.8
65,2011,42700,30.7,85,83.4
65,2012,42800,30.8,86,83.4
65,2013,42900,31.1,86,83.1
65,2014,43700,31.4,89,86.4
65,2015,44000,31.6,81,86.4
67,2006,31100,34.2,79.7,81.3
67,2007,32100,34.2,79.4,81.3
67,2008,31900,34.1,79.9,81.3
67,2009,30400,34.0,80,80.3
67,2010,28700,34.5,83,79.2
67,2011,26100,35.0,85,76.5
67,2012,24400,35.4,84,76.5
67,2013,23700,35.8,86,76.5
67,2014,24100,36.0,88,74.5
67,2015,24100,36.0,81,74.5
76,2006,23400,29.6,73.4,75.3
76,2007,23500,29.0,73.5,74.8
76,2008,23700,28.4,74.1,74.4
76,2009,22200,28.5,74.2,73.3
76,2010,22400,28.8,74.5,72.1
76,2011,22800,29.6,74.8,70.4
76,2012,22600,30.4,75,69.6
76,2013,23100,30.6,75.5,69.6
76,2014,24200,30.8,75.6,69.0
76,2015,25100,30.7,75.8,68.4
77,2006,41800,29.7,81.1,97.1
77,2007,44600,29.8,81.3,96.8
77,2008,44700,29.3,81.4,96.5
77,2009,41500,28.6,81.6,96.5
77,2010,40100,28.0,81.8,96.5
77,2011,40800,26.8,82.1,96.5
77,2012,41100,26.6,82.5,96.5
77,2013,42400,26.9,82.4,96.5
77,2014,42800,27.1,82.5,95.8
77,2015,44200,27.3,82.7,95.8
82,2006,47600,32.6,79.3,90.1
82,2007,48700,32.4,79.5,90.1
82,2008,45700,32.1,79.6,90.1
82,2009,42900,32.1,81,89.0
82,2010,43500,32.4,82,87.9
82,2011,44900,32.9,86,85.6
82,2012,44800,32.8,86,85.6
82,2013,45200,32.7,87,86.8
82,2014,48800,32.4,81,87.2
82,2015,60500,32.2,81.2,88.5
84,2006,38200,33.7,81.2,77.3
84,2007,38600,33.6,81.3,78.5
84,2008,38000,33.8,81.5,79.8
84,2009,35700,34.1,81.6,79.0
84,2010,36200,34.5,81.8,78.3
84,2011,36300,34.7,82,77.4
84,2012,35200,34.9,82,77.4
84,2013,34200,35.0,82.3,78.5
84,2014,33900,35.1,82.5,78.5
84,2015,34300,35.2,82.7,79.8
94,2006,19800,36.7,75,73.7
94,2007,21900,36.6,78,73.0
94,2008,21400,35.9,71.9,72.3
94,2009,18600,35.9,72.6,71.4
94,2010,18300,35.6,72.8,70.5
94,2011,19800,35.4,73.6,70.5
94,2012,20800,35.3,73.8,70.5
94,2013,21600,35.2,74.1,70.5
94,2014,22200,34.9,74.4,74.8
94,2015,23000,34.6,74.6,73.7
100,2006,20200,35.4,76,74.3
100,2007,22700,35.6,72,74.0
100,2008,23600,35.3,71.1,73.6
100,2009,20300,34.9,72.2,73.0
100,2010,21100,35.0,72.4,72.4
100,2011,22900,34.7,72.8,72.4
100,2012,24000,34.8,73,72.4
100,2013,25100,35.6,73,75.4
100,2014,26300,36.6,73.4,75.4
100,2015,27000,37.0,73.6,75.4
101,2006,91700,31.1,79.4,91.0
101,2007,97900,31.3,79.7,91.0
101,2008,94900,31.3,80,91.0
101,2009,89100,31.5,83,89.9
101,2010,91700,32.1,86,88.8
101,2011,92000,32.0,88,88.8
101,2012,89500,32.0,81.1,88.8
101,2013,90700,32.7,81.4,88.8
101,2014,92300,33.0,81.7,88.8
101,2015,93700,32.9,82,88.8
107,2006,26700,28.5,79.3,83.9
107,2007,27700,28.9,79.6,83.9
107,2008,28400,29.1,80,83.9
107,2009,27500,29.3,82,83.3
107,2010,28300,29.4,83,82.8
107,2011,28600,29.3,87,82.8
107,2012,29100,29.1,81,82.8
107,2013,30000,29.2,81.1,82.8
107,2014,31900,29.2,81.4,83.9
107,2015,34500,29.2,81.7,83.9
113,2006,4210,35.2,68,65.0
113,2007,4340,34.7,68.3,65.0
113,2008,4690,33.9,68.9,65.0
113,2009,4420,32.9,69,64.2
113,2010,4730,31.9,68.8,63.3
113,2011,5010,30.7,77,63.3
113,2012,4980,29.4,79,63.2
113,2013,5440,28.4,71.7,63.2
113,2014,5710,27.6,71.8,63.2
113,2015,5700,27.0,72.1,63.5
129,2006,9850,42.2,73.7,63.3
129,2007,10500,43.1,73.5,62.7
129,2008,11000,43.2,74.2,62.1
129,2009,11000,42.7,74.4,61.9
129,2010,11400,41.5,74.7,61.6
129,2011,11600,39.7,74.9,61.6
129,2012,11500,38.3,75.1,61.6
129,2013,11900,37.3,75.3,61.6
129,2014,12300,36.4,75.5,62.5
129,2015,12800,35.8,75.7,60.2
123,2006,45300,29.6,79.8,96.6
123,2007,46900,29.2,82,96.0
123,2008,47700,28.9,83,95.3
123,2009,45700,28.5,86,92.6
123,2010,46100,28.1,88,89.9
123,2011,46600,27.8,81.1,89.9
123,2012,45900,28.0,81.1,89.9
123,2013,45800,28.1,81.4,88.4
123,2014,46200,28.2,81.7,89.2
123,2015,46900,28.3,81.9,89.2
130,2006,63900,28.5,84,95.5
130,2007,65100,27.4,85,96.2
130,2008,64600,26.5,86,96.8
130,2009,62700,26.3,89,97.4
130,2010,62400,26.0,81,98.0
130,2011,62100,25.9,81.1,98.0
130,2012,63000,26.0,81.3,99.3
130,2013,62900,26.3,81.5,99.3
130,2014,63400,26.8,81.6,99.3
130,2015,64000,27.1,81.8,99.3
140,2006,18300,34.7,75.2,73.0
140,2007,19600,34.0,75.3,73.0
140,2008,20400,33.6,75.5,73.0
140,2009,21000,33.4,75.7,71.8
140,2010,21800,33.2,76.3,70.5
140,2011,22900,33.0,76.7,71.2
140,2012,23200,32.8,76.8,71.2
140,2013,23600,32.6,77.1,71.2
140,2014,24400,32.1,77.3,74.7
140,2015,25300,31.7,77.5,70.9
141,2006,27000,37.8,78.5,81.6
141,2007,27600,37.0,78.7,81.0
141,2008,27600,36.4,79,80.5
141,2009,26700,36.1,79.3,80.3
141,2010,27200,36.0,79.6,80.2
141,2011,26800,35.9,82,78.1
141,2012,25800,36.0,83,79.2
141,2013,25700,35.9,86,76.5
141,2014,26000,35.8,89,77.9
141,2015,26600,35.7,81.1,77.9
143,2006,15700,32.4,72.5,70.6
143,2007,17100,32.7,72.9,70.6
143,2008,19000,33.1,73.1,70.6
143,2009,18100,32.4,73.1,68.3
143,2010,17500,32.0,73.4,66.0
143,2011,17900,31.9,74.3,65.4
143,2012,18400,32.7,74.4,65.4
143,2013,19100,33.5,74.6,65.4
143,2014,19800,32.9,74.8,66.8
143,2015,20700,32.1,75,66.8
144,2006,21000,41.3,66.4,50.2
144,2007,22800,41.2,67.3,47.5
144,2008,24000,40.8,67.5,44.8
144,2009,22100,40.6,68.2,43.7
144,2010,23300,40.3,68.4,42.6
144,2011,24300,40.1,69.4,39.2
144,2012,25200,40.2,69.6,37.4
144,2013,25600,39.8,70,35.9
144,2014,25300,39.4,73,33.9
144,2015,24500,38.8,75,33.1
154,2007,12800,30.1,73.8,65.5
154,2008,13500,28.6,74,64.9
154,2009,13200,29.5,74.1,64.1
154,2010,13400,31.8,74.4,63.3
154,2011,13700,33.1,74.6,63.3
154,2012,13700,35.4,74.9,63.3
158,2006,21700,27.4,74.3,74.0
158,2007,24100,27.1,74.4,73.7
158,2008,25400,26.7,74.7,73.3
158,2009,24000,26.7,75,73.4
158,2010,25200,26.6,75.1,73.5
158,2011,25800,26.9,75.6,73.5
158,2012,26200,26.8,75.8,73.5
158,2013,26600,26.7,76.1,73.5
158,2014,27300,26.7,76.4,73.5
158,2015,28400,26.7,76.7,72.9
159,2006,28400,24.4,78.1,79.6
159,2007,30200,24.4,78.3,79.6
159,2008,31100,24.4,78.9,79.6
159,2009,28500,24.5,79.1,78.3
159,2010,28700,24.8,79.5,76.9
159,2011,28800,25.3,79.8,77.6
159,2012,28000,25.5,82,78.8
159,2013,27600,25.6,85,78.8
159,2014,28400,25.7,87,75.7
159,2015,29000,25.6,88,75.7
165,2006,33700,33.5,88,83.4
165,2007,34300,33.9,89,84.0
165,2008,34200,34.4,81.3,84.5
165,2009,32700,34.8,81.6,83.0
165,2010,32500,35.1,81.9,81.6
165,2011,32100,35.5,82.1,80.2
165,2012,31100,35.7,82,80.2
165,2013,30700,35.9,82.4,80.2
165,2014,31200,36.0,82.6,80.5
165,2015,32400,36.2,82.8,83.0
169,2006,43000,26.9,88,98.8
169,2007,44100,27.1,89,98.8
169,2008,43500,27.3,81.1,98.8
169,2009,40900,27.6,81.4,96.9
169,2010,43000,27.7,81.5,95.0
169,2011,43800,27.8,81.7,95.0
169,2012,43400,28.0,81.7,97.3
169,2013,43500,28.3,81.9,97.3
169,2014,44200,28.6,82.3,97.3
169,2015,45700,28.8,82.4,94.5
170,2006,54500,34.1,81.5,90.2
170,2007,56300,33.7,81.7,90.8
170,2008,56800,33.5,82,91.5
170,2009,54800,33.0,82.1,91.2
170,2010,55900,32.5,82.3,90.9
170,2011,56200,32.2,82.6,90.9
170,2012,56200,32.2,82.7,90.9
170,2013,56500,32.1,83,90.9
170,2014,57200,32.2,83.2,90.9
170,2015,57300,32.4,83.4,90.9
180,2008,17800,39.0,73.5,56.9
180,2009,16800,39.1,73.9,57.1
180,2010,18000,39.4,74.2,57.3
180,2011,19700,39.6,74.5,57.3
180,2012,20300,40.1,74.8,57.6
180,2013,21600,40.9,75.2,56.3
180,2014,22300,41.3,75.5,51.2
180,2015,23300,41.6,75.8,51.2
184,2006,7870,28.3,67.7,69.4
184,2007,8520,27.6,67.5,69.4
184,2008,8770,26.7,67.7,69.4
184,2009,7510,25.7,69.2,66.2
184,2010,7820,25.2,69.8,63.0
184,2011,8280,24.8,75,59.4
184,2012,8320,24.5,77,59.1
184,2013,8340,24.7,71,58.4
184,2014,8240,24.8,78,54.2
184,2015,7470,24.8,71.3,57.0
9,2006,39500,34.7,81.2,90.9
9,2007,40700,34.9,81.3,90.9
9,2008,41400,35.0,81.3,90.9
9,2009,41300,34.2,81.7,91.5
9,2010,41500,33.6,81.9,92.2
9,2011,42000,32.9,82,92.2
9,2012,42800,32.4,82.3,92.2
9,2013,43200,31.9,82.5,91.3
9,2014,43700,32.2,82.7,90.1
9,2015,44100,32.3,82.8,90.1
124,2006,32400,32.8,79.9,90.1
124,2007,33100,32.7,81,91.0
124,2008,32500,32.6,81,91.9
124,2009,32100,33.1,85,92.3
124,2010,32200,33.2,89,92.6
124,2011,32700,33.2,86,92.6
124,2012,33300,33.5,81.1,92.6
124,2013,33900,34.0,81.3,92.6
124,2014,34600,34.0,81.5,92.6
124,2015,35200,34.5,81.6,92.6
