2,2004,6,3,50970,5.89,f
2,2004,2,19,286768,6.63,m
2,2004,3,16,203938,7.85,m
2,2004,4,39,391767,9.95,m
2,2004,1,1,302181,0.33,m
2,2004,5,10,207202,4.83,m
2,2004,6,4,35526,11.26,m
2,2005,2,0,281922,0.00,f
2,2005,3,0,190745,0.00,f
2,2005,4,0,386513,0.00,f
2,2005,1,0,276559,0.00,f
2,2005,5,0,210998,0.00,f
2,2005,6,0,53191,0.00,f
2,2005,2,0,281675,0.00,m
2,2005,3,0,177519,0.00,m
2,2005,4,0,380242,0.00,m
2,2005,1,0,291367,0.00,m
2,2005,5,0,214118,0.00,m
2,2005,6,0,38471,0.00,m
2,2006,2,0,283138,0.00,f
2,2006,3,0,186391,0.00,f
2,2006,4,0,388746,0.00,f
2,2006,1,0,267316,0.00,f
2,2006,5,0,215907,0.00,f
2,2006,6,0,56011,0.00,f
2,2006,2,0,286679,0.00,m
2,2006,3,0,174092,0.00,m
2,2006,4,0,379076,0.00,m
2,2006,1,0,282678,0.00,m
2,2006,5,0,219360,0.00,m
2,2006,6,0,40782,0.00,m
2,2007,2,13,281080,4.63,f
2,2007,3,8,183629,4.36,f
2,2007,4,14,391811,3.57,f
2,2007,1,0,256808,0.00,f
2,2007,5,9,221120,4.07,f
2,2007,6,3,57404,5.23,f
2,2007,2,13,288349,4.51,m
2,2007,3,9,172494,5.22,m
2,2007,4,29,378626,7.66,m
2,2007,1,4,272497,1.47,m
2,2007,5,14,224160,6.25,m
2,2007,6,8,42366,18.88,m
2,2008,2,20,276073,7.24,f
2,2008,3,9,182663,4.93,f
2,2008,4,19,393832,4.82,f
2,2008,1,1,246288,0.41,f
2,2008,5,7,226448,3.09,f
2,2008,6,5,59369,8.42,f
2,2008,2,11,286702,3.84,m
2,2008,3,21,172855,12.15,m
2,2008,4,37,377119,9.81,m
2,2008,1,7,262464,2.67,m
2,2008,5,21,228672,9.18,m
2,2008,6,2,44574,4.49,m
2,2009,2,0,270003,0.00,f
2,2009,3,0,182712,0.00,f
2,2009,4,0,394286,0.00,f
2,2009,1,0,236174,0.00,f
2,2009,5,0,233302,0.00,f
2,2009,6,0,61582,0.00,f
2,2009,2,0,283448,0.00,m
2,2009,3,0,174955,0.00,m
2,2009,4,0,374365,0.00,m
2,2009,1,0,253007,0.00,m
2,2009,5,0,234570,0.00,m
2,2009,6,0,47331,0.00,m
2,2010,2,6,263581,2.28,f
2,2010,3,6,183579,3.27,f
2,2010,4,12,394593,3.04,f
2,2010,1,2,223969,0.89,f
2,2010,5,7,241491,2.90,f
2,2010,6,2,64415,3.10,f
2,2010,2,10,279508,3.58,m
2,2010,3,9,179720,5.01,m
2,2010,4,20,371611,5.38,m
2,2010,1,0,240939,0.00,m
2,2010,5,20,241852,8.27,m
2,2010,6,2,50767,3.94,m
6,1983,2,0,7882,0.00,f
6,1983,3,0,6341,0.00,f
6,1983,4,0,6284,0.00,f
6,1983,1,0,8119,0.00,f
6,1983,5,0,3729,0.00,f
6,1983,6,0,904,0.00,f
6,1983,2,0,7932,0.00,m
6,1983,3,0,6317,0.00,m
6,1983,4,0,5929,0.00,m
6,1983,1,0,8165,0.00,m
6,1983,5,0,2700,0.00,m
6,1983,6,0,389,0.00,m
6,1985,2,0,7709,0.00,f
6,1985,3,0,6344,0.00,f
6,1985,4,0,6173,0.00,f
6,1985,1,0,7339,0.00,f
6,1985,5,0,3778,0.00,f
6,1985,6,0,949,0.00,f
6,1985,2,0,7667,0.00,m
6,1985,3,0,6194,0.00,m
6,1985,4,0,5970,0.00,m
6,1985,1,0,7304,0.00,m
6,1985,5,0,2723,0.00,m
6,1985,6,0,424,0.00,m
6,1986,2,0,7668,0.00,f
6,1986,3,0,6209,0.00,f
6,1986,4,0,6101,0.00,f
6,1986,1,0,6907,0.00,f
6,1986,5,0,3764,0.00,f
6,1986,6,0,1014,0.00,f
6,1986,2,0,7563,0.00,m
6,1986,3,0,6023,0.00,m
6,1986,4,0,5947,0.00,m
6,1986,1,0,6827,0.00,m
6,1986,5,0,2771,0.00,m
6,1986,6,0,476,0.00,m
6,1987,2,0,7583,0.00,f
6,1987,3,0,6101,0.00,f
6,1987,4,0,6059,0.00,f
6,1987,1,0,6623,0.00,f
6,1987,5,0,3738,0.00,f
6,1987,6,0,1081,0.00,f
6,1987,2,0,7421,0.00,m
6,1987,3,0,5893,0.00,m
6,1987,4,0,5927,0.00,m
6,1987,1,0,6499,0.00,m
6,1987,5,0,2798,0.00,m
6,1987,6,0,538,0.00,m
6,1988,2,0,7413,0.00,f
6,1988,3,0,6041,0.00,f
6,1988,4,0,6021,0.00,f
6,1988,1,0,6527,0.00,f
6,1988,5,0,3708,0.00,f
6,1988,6,0,1141,0.00,f
6,1988,2,0,7209,0.00,m
6,1988,3,0,5826,0.00,m
6,1988,4,0,5907,0.00,m
6,1988,1,0,6355,0.00,m
6,1988,5,0,2813,0.00,m
6,1988,6,0,603,0.00,m
6,1989,2,0,7152,0.00,f
6,1989,3,0,6059,0.00,f
6,1989,4,0,5969,0.00,f
6,1989,1,0,6621,0.00,f
6,1989,5,0,3696,0.00,f
6,1989,6,0,1195,0.00,f
6,1989,2,0,6927,0.00,m
6,1989,3,0,5835,0.00,m
6,1989,4,0,5862,0.00,m
6,1989,1,0,6403,0.00,m
6,1989,5,0,2843,0.00,m
6,1989,6,0,676,0.00,m
6,1990,2,0,6827,0.00,f
6,1990,3,0,6172,0.00,f
6,1990,4,0,5895,0.00,f
6,1990,1,0,6877,0.00,f
6,1990,5,0,3706,0.00,f
6,1990,6,0,1252,0.00,f
6,1990,2,0,6598,0.00,m
6,1990,3,0,5937,0.00,m
6,1990,4,1,5799,17.24,m
6,1990,1,0,6611,0.00,m
6,1990,5,0,2902,0.00,m
6,1990,6,0,758,0.00,m
6,1991,2,0,6595,0.00,f
6,1991,3,0,6396,0.00,f
6,1991,4,0,6198,0.00,f
6,1991,1,0,7089,0.00,f
6,1991,5,0,3665,0.00,f
6,1991,6,0,1293,0.00,f
6,1991,2,0,6401,0.00,m
6,1991,3,0,6156,0.00,m
6,1991,4,0,6122,0.00,m
6,1991,1,0,6818,0.00,m
6,1991,5,0,2857,0.00,m
6,1991,6,0,804,0.00,m
6,1992,2,0,6369,0.00,f
6,1992,3,0,6650,0.00,f
6,1992,4,0,6534,0.00,f
6,1992,1,0,7311,0.00,f
6,1992,5,0,3648,0.00,f
6,1992,6,0,1339,0.00,f
6,1992,2,0,6221,0.00,m
6,1992,3,0,6409,0.00,m
6,1992,4,0,6497,0.00,m
6,1992,1,0,7059,0.00,m
6,1992,5,0,2851,0.00,m
6,1992,6,0,853,0.00,m
6,1993,2,0,6182,0.00,f
6,1993,3,0,6914,0.00,f
6,1993,4,0,6917,0.00,f
6,1993,1,0,7529,0.00,f
6,1993,5,0,3662,0.00,f
6,1993,6,0,1386,0.00,f
6,1993,2,0,6069,0.00,m
6,1993,3,1,6668,15.00,m
6,1993,4,0,6915,0.00,m
6,1993,1,0,7298,0.00,m
6,1993,5,0,2879,0.00,m
6,1993,6,0,896,0.00,m
6,1994,2,0,6083,0.00,f
6,1994,3,0,7151,0.00,f
6,1994,4,0,7357,0.00,f
6,1994,1,0,7722,0.00,f
6,1994,5,0,3715,0.00,f
6,1994,6,0,1437,0.00,f
6,1994,2,0,5976,0.00,m
6,1994,3,0,6886,0.00,m
6,1994,4,0,7359,0.00,m
6,1994,1,0,7494,0.00,m
6,1994,5,0,2935,0.00,m
6,1994,6,0,929,0.00,m
6,1995,2,0,6099,0.00,f
6,1995,3,0,7333,0.00,f
6,1995,4,0,7851,0.00,f
6,1995,1,0,7885,0.00,f
6,1995,5,0,3808,0.00,f
6,1995,6,0,1488,0.00,f
6,1995,2,0,5953,0.00,m
6,1995,3,0,7023,0.00,m
6,1995,4,0,7809,0.00,m
6,1995,1,0,7632,0.00,m
6,1995,5,0,3021,0.00,m
6,1995,6,0,944,0.00,m
6,1998,2,0,6529,0.00,f
6,1998,3,0,8332,0.00,f
6,1998,4,0,9615,0.00,f
6,1998,1,0,8183,0.00,f
6,1998,5,0,3921,0.00,f
6,1998,6,0,1476,0.00,f
6,1998,2,0,5916,0.00,m
6,1998,3,0,7294,0.00,m
6,1998,4,0,9086,0.00,m
6,1998,1,0,7706,0.00,m
6,1998,5,0,3213,0.00,m
6,1998,6,0,954,0.00,m
6,1999,2,0,6589,0.00,f
6,1999,3,0,8526,0.00,f
6,1999,4,0,10311,0.00,f
6,1999,1,0,8314,0.00,f
6,1999,5,0,3968,0.00,f
6,1999,6,0,1451,0.00,f
6,1999,2,0,5845,0.00,m
6,1999,3,0,7263,0.00,m
6,1999,4,0,9537,0.00,m
6,1999,1,0,7805,0.00,m
6,1999,5,0,3276,0.00,m
6,1999,6,0,947,0.00,m
6,2000,2,0,6616,0.00,f
6,2000,3,0,8595,0.00,f
6,2000,4,0,11040,0.00,f
6,2000,1,0,8439,0.00,f
6,2000,5,0,3986,0.00,f
6,2000,6,0,1413,0.00,f
6,2000,2,0,5783,0.00,m
6,2000,3,0,7177,0.00,m
6,2000,4,1,10033,9.97,m
6,2000,1,0,7973,0.00,m
6,2000,5,1,3333,30.00,m
6,2000,6,0,938,0.00,m
6,2001,2,0,6902,0.00,f
6,2001,3,0,8425,0.00,f
6,2001,4,0,11402,0.00,f
6,2001,1,0,8428,0.00,f
6,2001,5,0,4037,0.00,f
6,2001,6,0,1487,0.00,f
6,2001,2,0,6084,0.00,m
6,2001,3,0,7071,0.00,m
6,2001,4,2,10281,19.45,m
6,2001,1,0,7958,0.00,m
6,2001,5,0,3442,0.00,m
6,2001,6,0,980,0.00,m
6,2002,2,0,7196,0.00,f
6,2002,3,0,8155,0.00,f
6,2002,4,0,11760,0.00,f
6,2002,1,0,8408,0.00,f
6,2002,5,0,4050,0.00,f
6,2002,6,0,1547,0.00,f
6,2002,2,0,6416,0.00,m
6,2002,3,0,6921,0.00,m
6,2002,4,0,10604,0.00,m
6,2002,1,0,7980,0.00,m
6,2002,5,0,3527,0.00,m
6,2002,6,0,1024,0.00,m
6,2003,2,0,7454,0.00,f
6,2003,3,0,7831,0.00,f
6,2003,4,0,12129,0.00,f
6,2003,1,0,8423,0.00,f
6,2003,5,0,4054,0.00,f
6,2003,6,0,1583,0.00,f
6,2003,2,0,6730,0.00,m
6,2003,3,0,6734,0.00,m
6,2003,4,0,10997,0.00,m
6,2003,1,0,8061,0.00,m
6,2003,5,1,3594,27.82,m
6,2003,6,0,1068,0.00,m
6,2004,2,0,7648,0.00,f
6,2004,3,0,7531,0.00,f
6,2004,4,0,12492,0.00,f
6,2004,1,0,8488,0.00,f
6,2004,5,0,4088,0.00,f
6,2004,6,0,1590,0.00,f
6,2004,2,0,6968,0.00,m
6,2004,3,0,6556,0.00,m
6,2004,4,1,11406,8.77,m
6,2004,1,0,8196,0.00,m
6,2004,5,1,3665,27.29,m
6,2004,6,0,1094,0.00,m
6,2005,2,0,7780,0.00,f
6,2005,3,0,7327,0.00,f
6,2005,4,0,12835,0.00,f
6,2005,1,0,8584,0.00,f
6,2005,5,0,4157,0.00,f
6,2005,6,0,1575,0.00,f
6,2005,2,0,7113,0.00,m
6,2005,3,0,6444,0.00,m
6,2005,4,0,11778,0.00,m
6,2005,1,0,8358,0.00,m
6,2005,5,0,3748,0.00,m
6,2005,6,0,1110,0.00,m
6,2006,2,0,7902,0.00,f
6,2006,3,0,7098,0.00,f
6,2006,4,0,13374,0.00,f
6,2006,1,0,8571,0.00,f
6,2006,5,0,4256,0.00,f
6,2006,6,0,1573,0.00,f
6,2006,2,0,7239,0.00,m
6,2006,3,0,6319,0.00,m
6,2006,4,0,12202,0.00,m
6,2006,1,0,8485,0.00,m
6,2006,5,0,3847,0.00,m
6,2006,6,0,1107,0.00,m
6,2007,2,0,8013,0.00,f
6,2007,3,0,6962,0.00,f
6,2007,4,0,13860,0.00,f
6,2007,1,0,8555,0.00,f
6,2007,5,0,4400,0.00,f
6,2007,6,0,1568,0.00,f
6,2007,2,0,7330,0.00,m
6,2007,3,0,6267,0.00,m
6,2007,4,1,12530,7.98,m
6,2007,1,0,8564,0.00,m
6,2007,5,0,3988,0.00,m
6,2007,6,0,1094,0.00,m
6,2008,2,0,8108,0.00,f
6,2008,3,0,6910,0.00,f
6,2008,4,0,14278,0.00,f
6,2008,1,0,8537,0.00,f
6,2008,5,0,4587,0.00,f
6,2008,6,0,1567,0.00,f
6,2008,2,0,7404,0.00,m
6,2008,3,0,6274,0.00,m
6,2008,4,0,12782,0.00,m
6,2008,1,0,8599,0.00,m
6,2008,5,0,4158,0.00,m
6,2008,6,0,1069,0.00,m
6,2009,2,0,8199,0.00,f
6,2009,3,0,6917,0.00,f
6,2009,4,0,14629,0.00,f
6,2009,1,0,8514,0.00,f
6,2009,5,0,4793,0.00,f
6,2009,6,0,1571,0.00,f
6,2009,2,0,7489,0.00,m
6,2009,3,0,6325,0.00,m
6,2009,4,0,12978,0.00,m
6,2009,1,0,8599,0.00,m
6,2009,5,0,4349,0.00,m
6,2009,6,0,1042,0.00,m
6,2012,2,0,8435,0.00,f
6,2012,3,0,7215,0.00,f
6,2012,4,0,15193,0.00,f
6,2012,1,0,8401,0.00,f
6,2012,5,0,5512,0.00,f
6,2012,6,0,1625,0.00,f
6,2012,2,0,7893,0.00,m
6,2012,3,0,6629,0.00,m
6,2012,4,0,13280,0.00,m
6,2012,1,0,8475,0.00,m
6,2012,5,0,4994,0.00,m
6,2012,6,0,1051,0.00,m
6,2013,2,0,8494,0.00,f
6,2013,3,0,7397,0.00,f
6,2013,4,0,15236,0.00,f
6,2013,1,0,8353,0.00,f
6,2013,5,0,5787,0.00,f
6,2013,6,0,1652,0.00,f
6,2013,2,0,8061,0.00,m
6,2013,3,0,6782,0.00,m
6,2013,4,0,13302,0.00,m
6,2013,1,0,8405,0.00,m
6,2013,5,0,5238,0.00,m
6,2013,6,0,1072,0.00,m
6,2014,2,0,8537,0.00,f
6,2014,3,0,7578,0.00,f
6,2014,4,0,15273,0.00,f
6,2014,1,0,8296,0.00,f
6,2014,5,0,6085,0.00,f
6,2014,6,0,1686,0.00,f
6,2014,2,0,8208,0.00,m
6,2014,3,0,6928,0.00,m
6,2014,4,0,13325,0.00,m
6,2014,1,0,8335,0.00,m
6,2014,5,0,5503,0.00,m
6,2014,6,0,1083,0.00,m
6,2015,2,0,8561,0.00,f
6,2015,3,0,7740,0.00,f
6,2015,4,0,15323,0.00,f
6,2015,1,0,8239,0.00,f
6,2015,5,1,6403,15.62,f
6,2015,6,0,1724,0.00,f
6,2015,2,0,8331,0.00,m
6,2015,3,0,7059,0.00,m
6,2015,4,0,13370,0.00,m
6,2015,1,0,8268,0.00,m
6,2015,5,0,5784,0.00,m
6,2015,6,0,1087,0.00,m
7,1979,2,105,2343000,4.48,f
7,1979,3,95,1951000,4.87,f
7,1979,4,136,3295000,4.13,f
7,1979,1,15,2517000,0.60,f
7,1979,5,124,2026000,6.12,f
7,1979,6,33,400000,8.25,f
7,1979,2,141,2415000,5.84,m
7,1979,3,187,1993000,9.38,m
7,1979,4,421,3299000,12.76,m
7,1979,1,12,2598000,0.46,m
7,1979,5,395,1852000,21.33,m
7,1979,6,138,297000,46.46,m
7,1980,2,111,2286800,4.85,f
7,1980,3,90,2066500,4.36,f
7,1980,4,144,3148900,4.57,f
7,1980,1,18,2592500,0.69,f
7,1980,5,135,2025100,6.67,f
7,1980,6,34,470800,7.22,f
7,1980,2,138,2266300,6.09,m
7,1980,3,198,2037200,9.72,m
7,1980,4,447,3086700,14.48,m
7,1980,1,6,2647400,0.23,m
7,1980,5,489,1766100,27.69,m
7,1980,6,162,312300,51.87,m
7,1981,2,100,2273000,4.40,f
7,1981,3,78,2049000,3.81,f
7,1981,4,191,3174900,6.02,f
7,1981,1,14,2581800,0.54,f
7,1981,5,129,2083200,6.19,f
7,1981,6,27,434400,6.22,f
7,1981,2,171,2334400,7.33,m
7,1981,3,224,2102200,10.66,m
7,1981,4,547,3159800,17.31,m
7,1981,1,12,2657400,0.45,m
7,1981,5,537,1834200,29.28,m
7,1981,6,167,311500,53.61,m
7,1982,2,95,2383000,3.99,f
7,1982,3,75,2131000,3.52,f
7,1982,4,124,3341000,3.71,f
7,1982,1,6,2607000,0.23,f
7,1982,5,157,2229000,7.04,f
7,1982,6,32,484000,6.61,f
7,1982,2,151,2472000,6.11,m
7,1982,3,207,2198000,9.42,m
7,1982,4,450,3350000,13.43,m
7,1982,1,12,2697000,0.44,m
7,1982,5,483,1989000,24.28,m
7,1982,6,173,352000,49.15,m
7,1983,2,80,2422000,3.30,f
7,1983,3,65,2165000,3.00,f
7,1983,4,156,3394000,4.60,f
7,1983,1,9,2649000,0.34,f
7,1983,5,161,2265000,7.11,f
7,1983,6,48,492000,9.76,f
7,1983,2,146,2512000,5.81,m
7,1983,3,168,2234000,7.52,m
7,1983,4,338,3405000,9.93,m
7,1983,1,6,2741000,0.22,m
7,1983,5,502,2021000,24.84,m
7,1983,6,155,357000,43.42,m
7,1984,2,67,2318000,2.89,f
7,1984,3,59,2151600,2.74,f
7,1984,4,154,3303700,4.66,f
7,1984,1,4,2909800,0.14,f
7,1984,5,161,2268500,7.10,f
7,1984,6,33,528700,6.24,f
7,1984,2,132,2378000,5.55,m
7,1984,3,163,2199800,7.41,m
7,1984,4,415,3294800,12.60,m
7,1984,1,15,2997300,0.50,m
7,1984,5,494,1966200,25.12,m
7,1984,6,176,357500,49.23,m
7,1985,2,69,2354200,2.93,f
7,1985,3,65,2185200,2.97,f
7,1985,4,142,3355300,4.23,f
7,1985,1,11,2955200,0.37,f
7,1985,5,210,2304000,9.11,f
7,1985,6,41,537000,7.64,f
7,1985,2,156,2415200,6.46,m
7,1985,3,177,2234200,7.92,m
7,1985,4,414,3346300,12.37,m
7,1985,1,16,3044200,0.53,m
7,1985,5,485,1997000,24.29,m
7,1985,6,202,363000,55.65,m
7,1986,2,101,2367600,4.27,f
7,1986,3,96,2197600,4.37,f
7,1986,4,188,3374300,5.57,f
7,1986,1,7,2971900,0.24,f
7,1986,5,201,2317100,8.67,f
7,1986,6,48,540200,8.89,f
7,1986,2,186,2428900,7.66,m
7,1986,3,209,2246900,9.30,m
7,1986,4,478,3365200,14.20,m
7,1986,1,10,3061400,0.33,m
7,1986,5,530,2008300,26.39,m
7,1986,6,230,365000,63.01,m
7,1987,2,93,2398400,3.88,f
7,1987,3,89,2226200,4.00,f
7,1987,4,209,3418300,6.11,f
7,1987,1,14,3010700,0.47,f
7,1987,5,224,2347300,9.54,f
7,1987,6,57,547000,10.42,f
7,1987,2,179,2460600,7.27,m
7,1987,3,192,2276200,8.44,m
7,1987,4,482,3409100,14.14,m
7,1987,1,15,3101300,0.48,m
7,1987,5,532,2034500,26.15,m
7,1987,6,200,369800,54.08,m
7,1988,2,101,2459000,4.11,f
7,1988,3,61,2228000,2.74,f
7,1988,4,198,3508000,5.64,f
7,1988,1,11,3115000,0.35,f
7,1988,5,233,2412000,9.66,f
7,1988,6,61,602000,10.13,f
7,1988,2,211,2524000,8.36,m
7,1988,3,215,2276000,9.45,m
7,1988,4,477,3503000,13.62,m
7,1988,1,20,3210000,0.62,m
7,1988,5,550,2079000,26.46,m
7,1988,6,216,392000,55.10,m
7,1989,2,80,2509000,3.19,f
7,1989,3,83,2240000,3.71,f
7,1989,4,166,3563000,4.66,f
7,1989,1,11,3149000,0.35,f
7,1989,5,201,2446000,8.22,f
7,1989,6,65,622000,10.45,f
7,1989,2,186,2575000,7.22,m
7,1989,3,219,2287000,9.58,m
7,1989,4,462,3561000,12.97,m
7,1989,1,18,3245000,0.55,m
7,1989,5,548,2105000,26.03,m
7,1989,6,208,400000,52.00,m
7,1990,2,91,2568000,3.54,f
7,1990,3,76,2251000,3.38,f
7,1990,4,163,3622000,4.50,f
7,1990,1,14,3171000,0.44,f
7,1990,5,190,2477000,7.67,f
7,1990,6,61,643000,9.49,f
7,1990,2,174,2635000,6.60,m
7,1990,3,182,2297000,7.92,m
7,1990,4,439,3619000,12.13,m
7,1990,1,22,3269000,0.67,m
7,1990,5,502,2128000,23.59,m
7,1990,6,226,411100,54.97,m
7,1991,2,61,2689000,2.27,f
7,1991,3,77,2310000,3.33,f
7,1991,4,133,3691000,3.60,f
7,1991,1,9,3277000,0.27,f
7,1991,5,169,2508000,6.74,f
7,1991,6,50,658000,7.60,f
7,1991,2,179,2738000,6.54,m
7,1991,3,214,2277000,9.40,m
7,1991,4,398,3580000,11.12,m
7,1991,1,28,3369000,0.83,m
7,1991,5,449,2130000,21.08,m
7,1991,6,184,396000,46.46,m
7,1992,2,79,2783500,2.84,f
7,1992,3,79,2329100,3.39,f
7,1992,4,140,3755500,3.73,f
7,1992,1,13,3276800,0.40,f
7,1992,5,147,2538400,5.79,f
7,1992,6,46,678000,6.78,f
7,1992,2,249,2834100,8.79,m
7,1992,3,227,2306200,9.84,m
7,1992,4,488,3616600,13.49,m
7,1992,1,22,3371800,0.65,m
7,1992,5,500,2150500,23.25,m
7,1992,6,194,404900,47.91,m
7,1993,2,73,2879300,2.54,f
7,1993,3,76,2347800,3.24,f
